timestamp,mid,spread,depth,volume
1747574741.5407932,2511.785,0.009999999999763531,2201.2,2505.1900000000005
1747574741.6368096,2511.785,0.009999999999763531,2396.11,2716.1400000000003
1747574741.7485735,2511.785,0.009999999999763531,2290.92,2540.3700000000003
1747574741.836713,2511.785,0.009999999999763531,2239.22,2512.01
1747574741.9489555,2511.785,0.009999999999763531,2405.64,2678.4300000000003
1747574742.0468926,2511.785,0.009999999999763531,2468.7,2741.4900000000002
1747574742.138175,2511.785,0.009999999999763531,2468.02,2755.1200000000003
1747574742.2323833,2511.785,0.009999999999763531,2469.87,2756.9700000000003
1747574742.3517315,2511.785,0.009999999999763531,2467.48,2754.5800000000004
1747574742.4474022,2511.785,0.009999999999763531,2931.42,3192.6099999999997
1747574742.5444539,2511.785,0.009999999999763531,2247.96,2531.7099999999996
1747574742.6392076,2511.785,0.009999999999763531,2016.85,2326.5099999999998
1747574742.7308156,2511.785,0.009999999999763531,1996.85,2300.6099999999997
1747574742.831997,2511.785,0.009999999999763531,1994.96,2270.81
1747574742.9304712,2511.785,0.009999999999763531,1978.83,2254.68
1747574743.0302522,2511.785,0.009999999999763531,1980.6100000000001,2256.46
1747574743.131086,2511.785,0.009999999999763531,1985.06,2260.91
1747574743.231567,2511.785,0.009999999999763531,1985.06,2260.91
1747574743.3307412,2511.785,0.009999999999763531,1981.2999999999997,2257.1499999999996
1747574743.4319885,2511.785,0.009999999999763531,1967.83,2243.68
1747574743.5315726,2511.785,0.009999999999763531,1969.71,2245.56
1747574743.6306205,2511.785,0.009999999999763531,1890.1100000000001,2165.96
1747574743.7337804,2511.785,0.009999999999763531,1967.8600000000001,2154.07
1747574743.8319294,2511.785,0.009999999999763531,1823.12,2009.33
1747574743.931441,2511.785,0.009999999999763531,1599.8000000000002,1786.0099999999998
1747574744.0319276,2511.785,0.009999999999763531,1597.08,1783.2899999999997
1747574744.1330476,2511.785,0.009999999999763531,1570.8,1757.0099999999998
1747574744.2421224,2511.785,0.009999999999763531,1570.8,1757.0099999999998
1747574744.333286,2511.785,0.009999999999763531,1707.33,1893.54
1747574744.4316976,2511.785,0.009999999999763531,1688.1399999999999,1874.35
1747574744.5316238,2511.785,0.009999999999763531,1681.63,1867.8399999999997
1747574744.6476946,2511.785,0.009999999999763531,1720.5,1913.4899999999998
1747574744.7548902,2511.785,0.009999999999763531,1726.72,1919.71
1747574744.8479161,2511.785,0.009999999999763531,1264.52,1564.03
1747574744.9369884,2511.785,0.009999999999763531,1375.55,1647.9499999999998
1747574745.0332847,2511.785,0.009999999999763531,1384.04,1656.4399999999998
1747574745.132726,2511.785,0.009999999999763531,1261.06,1560.37
1747574745.232756,2511.785,0.009999999999763531,1261.15,1560.46
1747574745.36306,2511.785,0.009999999999763531,1261.23,1560.54
1747574745.4430356,2511.785,0.009999999999763531,1058.1,1336.35
1747574745.5376215,2511.785,0.009999999999763531,1058.1200000000001,1336.3700000000001
1747574745.6312144,2511.785,0.009999999999763531,1058.1200000000001,1336.3700000000001
1747574745.7329898,2511.785,0.009999999999763531,1059.97,1338.22
1747574745.832409,2511.785,0.009999999999763531,1032.75,1311.3999999999999
1747574745.939147,2511.645,0.010000000000218279,1559.64,4994.36
1747574746.0603678,2511.565,0.010000000000218279,2282.28,3340.81
1747574746.1483357,2511.565,0.010000000000218279,2137.34,2415.5299999999997
1747574746.2370255,2511.565,0.010000000000218279,2141.14,2464.94
1747574746.3378985,2511.565,0.010000000000218279,1552.44,2013.2
1747574746.436604,2511.565,0.010000000000218279,2271.92,2734.39
1747574746.537796,2511.565,0.010000000000218279,2460.04,2794.74
1747574746.632327,2511.565,0.010000000000218279,2588.69,2923.39
1747574746.739698,2511.565,0.010000000000218279,1941.01,2275.71
1747574746.8386679,2511.565,0.010000000000218279,1943.77,2278.47
1747574746.9316962,2511.565,0.010000000000218279,1944.01,2278.71
1747574747.0317328,2511.565,0.010000000000218279,1431.54,1766.2400000000002
1747574747.137814,2511.565,0.010000000000218279,1390.6100000000001,1683.87
1747574747.231079,2511.565,0.010000000000218279,1393.39,1686.65
1747574747.330716,2511.565,0.010000000000218279,1210.9,1504.16
1747574747.4316173,2511.565,0.010000000000218279,1047.29,1439.54
1747574747.537196,2511.565,0.010000000000218279,1312.05,1704.3000000000002
1747574747.6312068,2511.565,0.010000000000218279,1313.9,1706.15
1747574747.7481656,2511.565,0.010000000000218279,1303.9,1596.95
1747574747.8313847,2511.565,0.010000000000218279,1303.51,1598.24
1747574747.930465,2511.565,0.010000000000218279,1303.8500000000001,1598.58
1747574748.0318294,2511.565,0.010000000000218279,999.8000000000001,1281.88
1747574748.1433957,2511.565,0.010000000000218279,1016.44,1344.04
1747574748.2372859,2511.565,0.010000000000218279,1327.29,1654.89
1747574748.3312325,2511.565,0.010000000000218279,1329.16,1656.76
1747574748.4317777,2511.565,0.010000000000218279,1255.26,1582.8600000000001
1747574748.5320315,2511.565,0.010000000000218279,1026.05,1353.65
1747574748.6313367,2511.565,0.010000000000218279,1295.05,1622.6499999999999
1747574748.7310152,2511.565,0.010000000000218279,1205.56,1531.06
1747574748.839989,2511.565,0.010000000000218279,1205.11,1530.61
